Devices;Servers;Tech;ExeTime;DCovered;DServed;DServedEC;DServedCC;SUsed;SUsedEC;SUsedCC;TotalCost;CostNCoverage;CostNService;CostS;Avg.RTime;Temperature;Alpha;Heuristic
500;105;4;0.170146;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.069829;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161681;92.2000;45.0000;97.7778;2.2222;95.2381;95.0000;100.0000;1933.178120;256.300000;1676.600000;0.278120;126.069828;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.159957;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098464;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.160739;92.2000;45.2000;97.7876;2.2124;96.1905;96.0000;100.0000;1929.679090;256.300000;1673.100000;0.279090;125.878186;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162110;92.2000;45.2000;97.7876;2.2124;94.2857;94.0000;100.0000;1929.676590;256.300000;1673.100000;0.276590;125.859079;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161878;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.069829;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161376;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162388;92.2000;45.2000;97.7876;2.2124;94.2857;94.0000;100.0000;1929.676590;256.300000;1673.100000;0.276590;125.830567;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.160160;92.2000;45.0000;97.7778;2.2222;95.2381;95.0000;100.0000;1933.178120;256.300000;1676.600000;0.278120;126.069828;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.159804;92.2000;45.0000;97.7778;2.2222;95.2381;95.0000;100.0000;1933.178120;256.300000;1676.600000;0.278120;126.069828;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.160984;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
